"Title :","System of Social and Demographic Statistics of Japan"
"Open date :","Jun.22, 2020"

"***","Not surveyed or aggregated"
"-","Not available"
"X","Figures kept undisclosed"

"","","","","","E1101","E1501","E2101","E2401","E2501","E3101","E3401","E3501","E4101","E4501","E9101","E9102","E9103","E9105","E9106"
"YEAR Code","YEAR","AREA Code","AREA","/ITEMS","E1101_Number of kindergartens[number of kindergartens]","E1501_Number of Kindergarten students[person]","E2101_Number of elementary schools[number of schools]","E2401_Number of elementary school teachers[person]","E2501_Elementary school students[person]","E3101_Number of lower secondary schools[number of schools]","E3401_Number of lower secondary school teachers[person]","E3501_Lower secondary school students[person]","E4101_Number of upper secondary schools[number of schools]","E4501_Upper secondary school students[person]","E9101_Population by last school completed (Graduates) (Total)[person]","E9102_Population by last school completed (Elementary school, lower secondary school)[person]","E9103_Population by last school completed (Upper secondary school, lower secondary schools under the old educational system)[person]","E9105_Population by last school completed (Junior college, college of technology)[person]","E9106_Population by last school completed (University and graduate school)[person]"
"2015100000","2015","36204","Tokushima-ken Anan-shi","","13","580","26","333","3964","11","208","2205","5","2179","***","***","***","***","***"
"2015100000","2015","36205","Tokushima-ken Yoshinogawa-shi","","14","269","17","204","1933","6","96","1073","2","868","***","***","***","***","***"
"2015100000","2015","36206","Tokushima-ken Awa-shi","","7","221","11","157","1804","4","94","1002","2","848","***","***","***","***","***"
"2015100000","2015","36207","Tokushima-ken Mima-shi","","12","236","13","157","1321","7","103","762","2","853","***","***","***","***","***"
"2015100000","2015","36208","Tokushima-ken Miyoshi-shi","","14","117","20","163","969","6","81","569","3","992","***","***","***","***","***"
"2015100000","2015","36301","Tokushima-ken Katsuura-cho","","0","0","2","24","224","1","13","112","1","125","***","***","***","***","***"
"2015100000","2015","36302","Tokushima-ken Kamikatsu-cho","","0","0","1","11","51","1","13","26","0","0","***","***","***","***","***"
"2015100000","2015","36321","Tokushima-ken Sanagouchi-son","","0","0","1","13","94","1","12","41","0","0","***","***","***","***","***"
"2015100000","2015","36341","Tokushima-ken Ishii-cho","","6","374","6","105","1318","2","51","695","1","482","***","***","***","***","***"
"2015100000","2015","36342","Tokushima-ken Kamiyama-cho","","0","0","2","24","126","2","22","70","1","84","***","***","***","***","***"
"2015100000","2015","36368","Tokushima-ken Naka-cho","","0","0","7","53","307","4","44","190","1","210","***","***","***","***","***"
"2015100000","2015","36383","Tokushima-ken Mugi-cho","","0","0","1","17","147","1","14","92","0","0","***","***","***","***","***"
"2015100000","2015","36387","Tokushima-ken Minami-cho","","0","0","5","39","228","4","30","164","0","0","***","***","***","***","***"
"2015100000","2015","36388","Tokushima-ken Kaiyo-cho","","1","35","3","46","373","2","31","242","1","391","***","***","***","***","***"
"2015100000","2015","36401","Tokushima-ken Matsushige-cho","","4","259","3","68","862","1","30","435","0","0","***","***","***","***","***"
"2015100000","2015","36402","Tokushima-ken Kitajima-cho","","3","277","3","92","1345","1","44","667","0","0","***","***","***","***","***"
"2015100000","2015","36403","Tokushima-ken Aizumi-cho","","4","635","4","142","2138","2","75","1011","0","0","***","***","***","***","***"
"2015100000","2015","36404","Tokushima-ken Itano-cho","","4","157","4","56","635","1","27","354","1","513","***","***","***","***","***"
"2015100000","2015","36405","Tokushima-ken Kamiita-cho","","4","157","4","57","608","1","26","337","0","0","***","***","***","***","***"
"2015100000","2015","36468","Tokushima-ken Tsurugi-cho","","7","100","7","45","333","4","29","205","1","521","***","***","***","***","***"
"2015100000","2015","36489","Tokushima-ken Higashimiyoshi-cho","","6","103","7","61","687","2","40","388","0","0","***","***","***","***","***"
"2015100000","2015","37201","Kagawa-ken Takamatsu-shi","","50","6233","51","1461","24097","28","893","12531","14","11923","***","***","***","***","***"
"2015100000","2015","37202","Kagawa-ken Marugame-shi","","11","1239","18","416","6343","10","271","3808","5","3030","***","***","***","***","***"
"2015100000","2015","37203","Kagawa-ken Sakaide-shi","","12","655","13","206","2890","7","138","1546","4","2161","***","***","***","***","***"
"2015100000","2015","37204","Kagawa-ken Zentsuji-shi","","9","680","8","145","1660","2","76","838","2","1425","***","***","***","***","***"
"2015100000","2015","37205","Kagawa-ken Kanonji-shi","","7","861","10","204","3034","5","119","1398","3","1678","***","***","***","***","***"
"2015100000","2015","37206","Kagawa-ken Sanuki-shi","","10","542","9","179","2409","3","98","1259","4","1819","***","***","***","***","***"
"2015100000","2015","37207","Kagawa-ken Higashikagawa-shi","","5","163","6","103","1261","3","74","818","1","520","***","***","***","***","***"
"2015100000","2015","37208","Kagawa-ken Mitoyo-shi","","19","1112","24","316","3274","7","177","1984","3","1438","***","***","***","***","***"
"2015100000","2015","37322","Kagawa-ken Tonosho-cho","","6","160","2","43","568","2","36","297","1","344","***","***","***","***","***"
"2015100000","2015","37324","Kagawa-ken Shodoshima-cho","","6","128","4","68","575","1","32","342","1","292","***","***","***","***","***"
"2015100000","2015","37341","Kagawa-ken Miki-cho","","7","376","4","99","1509","1","54","856","1","519","***","***","***","***","***"
"2015100000","2015","37364","Kagawa-ken Naoshima-cho","","1","57","1","14","117","1","13","65","0","0","***","***","***","***","***"
"2015100000","2015","37386","Kagawa-ken Utazu-cho","","3","388","2","66","1153","1","40","565","0","0","***","***","***","***","***"
"2015100000","2015","37387","Kagawa-ken Ayagawa-cho","","2","25","5","92","1188","2","57","676","1","350","***","***","***","***","***"
"2015100000","2015","37403","Kagawa-ken Kotohira-cho","","2","73","3","43","386","1","25","211","1","602","***","***","***","***","***"
"2015100000","2015","37404","Kagawa-ken Tadotsu-cho","","4","211","4","87","1231","1","41","562","1","661","***","***","***","***","***"
"2015100000","2015","37406","Kagawa-ken Manno-cho","","4","254","6","89","940","2","40","432","0","0","***","***","***","***","***"
"2015100000","2015","38201","Ehime-ken Matsuyama-shi","","46","7947","60","1513","27461","32","963","13665","16","14559","***","***","***","***","***"
"2015100000","2015","38202","Ehime-ken Imabari-shi","","14","1814","26","505","7794","16","323","4071","9","4115","***","***","***","***","***"
"2015100000","2015","38203","Ehime-ken Uwajima-shi","","15","488","31","369","3538","6","154","1681","5","1846","***","***","***","***","***"
"2015100000","2015","38204","Ehime-ken Yawatahama-shi","","6","226","12","160","1526","7","110","894","3","1263","***","***","***","***","***"
"2015100000","2015","38205","Ehime-ken Niihama-shi","","12","1382","17","389","6417","12","255","3365","5","3027","***","***","***","***","***"
"2015100000","2015","38206","Ehime-ken Saijo-shi","","15","1016","26","442","5814","10","244","2970","5","2342","***","***","***","***","***"
"2015100000","2015","38207","Ehime-ken Ozu-shi","","8","319","14","197","2207","10","143","1267","6","1528","***","***","***","***","***"
"2015100000","2015","38210","Ehime-ken Iyo-shi","","5","377","9","143","1906","4","84","1043","1","688","***","***","***","***","***"
"2015100000","2015","38213","Ehime-ken Shikokuchuo-shi","","7","354","19","343","4603","7","175","2309","3","1946","***","***","***","***","***"
"2015100000","2015","38214","Ehime-ken Seiyo-shi","","4","189","16","197","1779","5","91","918","3","659","***","***","***","***","***"
"2015100000","2015","38215","Ehime-ken Toon-shi","","5","340","7","136","1824","2","68","922","1","934","***","***","***","***","***"
"2015100000","2015","38356","Ehime-ken Kamijima-cho","","0","0","5","34","230","4","28","147","1","57","***","***","***","***","***"
"2015100000","2015","38386","Ehime-ken Kumakogen-cho","","9","83","9","64","330","2","32","188","1","131","***","***","***","***","***"
"2015100000","2015","38401","Ehime-ken Masaki-cho","","3","257","3","95","1678","3","68","861","1","925","***","***","***","***","***"
"2015100000","2015","38402","Ehime-ken Tobe-cho","","4","221","6","96","1198","1","48","577","1","119","***","***","***","***","***"
"2015100000","2015","38422","Ehime-ken Uchiko-cho","","4","135","7","92","795","4","58","478","2","449","***","***","***","***","***"
"2015100000","2015","38442","Ehime-ken Ikata-cho","","0","0","6","59","328","3","35","231","1","102","***","***","***","***","***"
"2015100000","2015","38484","Ehime-ken Matsuno-cho","","0","0","3","23","155","1","12","102","0","0","***","***","***","***","***"
"2015100000","2015","38488","Ehime-ken Kihoku-cho","","0","0","6","64","483","2","31","266","1","318","***","***","***","***","***"
"2015100000","2015","38506","Ehime-ken Ainan-cho","","1","40","14","138","930","5","77","567","1","535","***","***","***","***","***"
"2015100000","2015","39201","Kochi-ken Kochi-shi","","20","1998","43","1080","17531","27","774","10132","17","11776","***","***","***","***","***"
"2015100000","2015","39202","Kochi-ken Muroto-shi","","0","0","8","74","459","5","66","229","1","164","***","***","***","***","***"
"2015100000","2015","39203","Kochi-ken Aki-shi","","1","21","12","98","778","6","60","502","2","435","***","***","***","***","***"
"2015100000","2015","39204","Kochi-ken Nankoku-shi","","3","368","14","224","2493","6","113","1118","4","1905","***","***","***","***","***"
"2015100000","2015","39205","Kochi-ken Tosa-shi","","1","84","10","143","1283","3","60","622","2","297","***","***","***","***","***"
"2015100000","2015","39206","Kochi-ken Susaki-shi","","1","15","8","109","922","6","92","674","3","1361","***","***","***","***","***"
"2015100000","2015","39208","Kochi-ken Sukumo-shi","","1","92","9","101","994","6","64","484","2","689","***","***","***","***","***"
"2015100000","2015","39209","Kochi-ken Tosashimizu-shi","","1","45","11","70","529","5","32","307","1","184","***","***","***","***","***"
"2015100000","2015","39210","Kochi-ken Shimanto-shi","","1","113","26","191","1667","14","177","1013","3","929","***","***","***","***","***"
"2015100000","2015","39211","Kochi-ken Konan-shi","","4","319","8","161","1828","4","88","854","1","140","***","***","***","***","***"
"2015100000","2015","39212","Kochi-ken Kami-shi","","2","140","8","112","1111","4","65","529","1","418","***","***","***","***","***"
"2015100000","2015","39301","Kochi-ken Toyo-cho","","0","0","2","14","73","2","18","43","0","0","***","***","***","***","***"
"2015100000","2015","39302","Kochi-ken Nahari-cho","","0","0","2","15","118","1","11","61","0","0","***","***","***","***","***"
"2015100000","2015","39303","Kochi-ken Tano-cho","","1","52","1","16","100","1","14","47","1","72","***","***","***","***","***"
"2015100000","2015","39304","Kochi-ken Yasuda-cho","","0","0","1","12","69","1","11","47","0","0","***","***","***","***","***"
"2015100000","2015","39305","Kochi-ken Kitagawa-mura","","0","0","1","10","58","1","12","29","0","0","***","***","***","***","***"
"2015100000","2015","39306","Kochi-ken Umaji-mura","","0","0","2","16","33","2","12","19","0","0","***","***","***","***","***"
"2015100000","2015","39307","Kochi-ken Geisei-mura","","1","44","1","19","182","1","13","115","0","0","***","***","***","***","***"
"2015100000","2015","39341","Kochi-ken Motoyama-cho","","0","0","2","23","123","1","18","66","1","101","***","***","***","***","***"
"2015100000","2015","39344","Kochi-ken Otoyo-cho","","0","0","2","15","69","1","10","42","0","0","***","***","***","***","***"
"2015100000","2015","39363","Kochi-ken Tosa-cho","","0","0","1","13","149","1","16","78","0","0","***","***","***","***","***"
"2015100000","2015","39364","Kochi-ken Okawa-mura","","0","0","1","7","17","1","12","17","0","0","***","***","***","***","***"
"2015100000","2015","39386","Kochi-ken Ino-cho","","8","89","17","111","1012","7","83","480","2","435","***","***","***","***","***"
"2015100000","2015","39387","Kochi-ken Niyodogawa-cho","","0","0","3","29","146","2","25","110","0","0","***","***","***","***","***"
"2015100000","2015","39401","Kochi-ken Nakatosa-cho","","0","0","5","35","258","3","36","149","0","0","***","***","***","***","***"
"2015100000","2015","39402","Kochi-ken Sakawa-cho","","0","0","4","57","592","3","49","306","1","166","***","***","***","***","***"
"2015100000","2015","39403","Kochi-ken Ochi-cho","","1","54","2","19","226","1","15","126","0","0","***","***","***","***","***"
"2015100000","2015","39405","Kochi-ken Yusuhara-cho","","0","0","1","12","135","1","20","75","1","117","***","***","***","***","***"
"2015100000","2015","39410","Kochi-ken Hidaka-mura","","0","0","3","28","249","2","24","130","0","0","***","***","***","***","***"
"2015100000","2015","39411","Kochi-ken Tsuno-cho","","0","0","3","35","279","2","28","131","0","0","***","***","***","***","***"
"2015100000","2015","39412","Kochi-ken Shimanto-cho","","0","0","16","115","762","6","71","395","2","157","***","***","***","***","***"
"2015100000","2015","39424","Kochi-ken Otsuki-cho","","1","0","1","15","207","1","18","119","0","0","***","***","***","***","***"
"2015100000","2015","39427","Kochi-ken Mihara-mura","","0","0","1","13","56","1","13","35","0","0","***","***","***","***","***"
"2015100000","2015","39428","Kochi-ken Kuroshio-cho","","0","0","11","77","456","2","34","257","1","146","***","***","***","***","***"
"2015100000","2015","40100","Fukuoka-ken Kitakyushu-shi","","105","13934","135","2851","49523","72","1794","26497","38","26731","***","***","***","***","***"
"2015100000","2015","40101","Fukuoka-ken Kitakyushu-shi Moji-ku","","13","1298","19","326","4929","9","194","2809","5","2547","***","***","***","***","***"
"2015100000","2015","40103","Fukuoka-ken Kitakyushu-shi Wakamatsu-ku","","12","1157","14","246","3913","6","148","2307","3","1397","***","***","***","***","***"
"2015100000","2015","40105","Fukuoka-ken Kitakyushu-shi Tobata-ku","","5","452","9","194","3350","5","137","1955","5","3327","***","***","***","***","***"
"2015100000","2015","40106","Fukuoka-ken Kitakyushu-shi Kokurakita-ku","","19","1818","23","478","7941","13","322","4597","8","4992","***","***","***","***","***"
"2015100000","2015","40107","Fukuoka-ken Kitakyushu-shi Kokuraminami-ku","","21","3655","27","653","11866","15","390","5784","5","3605","***","***","***","***","***"
"2015100000","2015","40108","Fukuoka-ken Kitakyushu-shi Yahatahigashi-ku","","11","1136","11","195","3150","8","162","1934","2","2653","***","***","***","***","***"
"2015100000","2015","40109","Fukuoka-ken Kitakyushu-shi Yahatanishi-ku","","24","4418","32","759","14374","16","441","7111","10","8210","***","***","***","***","***"
"2015100000","2015","40130","Fukuoka-ken Fukuoka-shi","","129","21124","147","4062","79212","82","2445","40081","41","43028","***","***","***","***","***"
"2015100000","2015","40131","Fukuoka-ken Fukuoka-shi Higashi-ku","","22","4168","29","851","16965","16","495","7996","8","9187","***","***","***","***","***"
"2015100000","2015","40132","Fukuoka-ken Fukuoka-shi Hakata-ku","","12","2210","18","461","8416","12","293","4253","5","6872","***","***","***","***","***"
"2015100000","2015","40133","Fukuoka-ken Fukuoka-shi Chuo-ku","","16","2275","14","413","7853","10","300","5125","6","6574","***","***","***","***","***"
"2015100000","2015","40134","Fukuoka-ken Fukuoka-shi Minami-ku","","25","3915","26","707","13723","13","406","6933","8","6504","***","***","***","***","***"
"2015100000","2015","40135","Fukuoka-ken Fukuoka-shi Nishi-ku","","17","3126","23","626","12267","14","369","5649","6","5424","***","***","***","***","***"
"2015100000","2015","40136","Fukuoka-ken Fukuoka-shi Jonan-ku","","14","1961","11","322","6531","6","180","2977","3","3349","***","***","***","***","***"
"2015100000","2015","40137","Fukuoka-ken Fukuoka-shi Sawara-ku","","23","3469","26","682","13457","11","402","7148","5","5118","***","***","***","***","***"
"2015100000","2015","40202","Fukuoka-ken Omuta-shi","","13","1163","21","353","5412","11","239","3005","7","4587","***","***","***","***","***"
"2015100000","2015","40203","Fukuoka-ken Kurume-shi","","25","2711","47","1027","16765","20","588","9122","12","8353","***","***","***","***","***"
"2015100000","2015","40204","Fukuoka-ken Nogata-shi","","8","746","11","208","2973","4","106","1403","4","2673","***","***","***","***","***"
"2015100000","2015","40205","Fukuoka-ken Iizuka-shi","","10","1351","23","436","6718","12","281","3519","4","3526","***","***","***","***","***"
"2015100000","2015","40206","Fukuoka-ken Tagawa-shi","","2","192","9","184","2634","8","146","1212","4","1871","***","***","***","***","***"
"2015100000","2015","40207","Fukuoka-ken Yanagawa-shi","","7","375","19","269","3464","6","138","1796","3","2129","***","***","***","***","***"
"2015100000","2015","40210","Fukuoka-ken Yame-shi","","5","467","15","242","3176","11","188","1904","4","2406","***","***","***","***","***"
"2015100000","2015","40211","Fukuoka-ken Chikugo-shi","","2","380","12","196","2810","3","96","1368","2","1463","***","***","***","***","***"
"2015100000","2015","40212","Fukuoka-ken Okawa-shi","","6","267","8","128","1618","4","75","871","1","409","***","***","***","***","***"
"2015100000","2015","40213","Fukuoka-ken Yukuhashi-shi","","6","998","11","247","3856","6","141","1876","2","1503","***","***","***","***","***"
"2015100000","2015","40214","Fukuoka-ken Buzen-shi","","1","98","10","130","1254","4","61","565","1","941","***","***","***","***","***"
"2015100000","2015","40215","Fukuoka-ken Nakama-shi","","8","543","6","138","1909","4","97","1050","2","1280","***","***","***","***","***"
"2015100000","2015","40216","Fukuoka-ken Ogori-shi","","5","726","9","228","3649","5","132","1912","2","1230","***","***","***","***","***"
"2015100000","2015","40217","Fukuoka-ken Chikushino-shi","","8","1283","11","316","6056","5","183","3035","4","5427","***","***","***","***","***"
"2015100000","2015","40218","Fukuoka-ken Kasuga-shi","","9","2131","12","377","7377","6","229","3874","1","1236","***","***","***","***","***"
"2015100000","2015","40219","Fukuoka-ken Onojo-shi","","9","1772","10","306","6121","5","184","2975","1","1270","***","***","***","***","***"
"2015100000","2015","40220","Fukuoka-ken Munakata-shi","","9","1641","15","338","5323","8","191","2625","2","1821","***","***","***","***","***"
"2015100000","2015","40221","Fukuoka-ken Dazaifu-shi","","5","1036","8","212","4320","5","134","2152","4","4779","***","***","***","***","***"
"2015100000","2015","40223","Fukuoka-ken Koga-shi","","4","1311","8","201","3328","3","106","1672","2","1543","***","***","***","***","***"
"2015100000","2015","40224","Fukuoka-ken Fukutsu-shi","","6","897","7","180","3243","3","89","1479","2","1406","***","***","***","***","***"
"2015100000","2015","40225","Fukuoka-ken Ukiha-shi","","1","116","10","148","1617","2","60","843","1","572","***","***","***","***","***"
"2015100000","2015","40226","Fukuoka-ken Miyawaka-shi","","6","162","9","139","1456","2","59","754","1","388","***","***","***","***","***"
"2015100000","2015","40227","Fukuoka-ken Kama-shi","","6","231","8","150","1928","5","111","1002","2","754","***","***","***","***","***"
"2015100000","2015","40228","Fukuoka-ken Asakura-shi","","5","402","14","227","2686","6","144","1498","3","1805","***","***","***","***","***"
"2015100000","2015","40229","Fukuoka-ken Miyama-shi","","3","117","15","184","1861","4","80","986","1","557","***","***","***","***","***"
"2015100000","2015","40230","Fukuoka-ken Itoshima-shi","","8","827","17","362","5688","7","200","2839","2","1490","***","***","***","***","***"
"2015100000","2015","40231","Fukuoka-ken Nakagawa-shi","","5","755","8","184","3429","4","108","1709","1","679","***","***","***","***","***"
"2015100000","2015","40341","Fukuoka-ken Umi-machi","","3","725","5","124","2308","3","75","1063","1","591","***","***","***","***","***"
"2015100000","2015","40342","Fukuoka-ken Sasaguri-machi","","4","461","4","98","2043","2","71","992","0","0","***","***","***","***","***"
"2015100000","2015","40343","Fukuoka-ken Shime-machi","","4","979","4","155","3083","2","78","1312","0","0","***","***","***","***","***"
"2015100000","2015","40344","Fukuoka-ken Sue-machi","","2","304","3","101","1791","2","52","795","1","821","***","***","***","***","***"
"2015100000","2015","40345","Fukuoka-ken Shingu-machi","","4","851","4","127","2448","2","61","924","1","1071","***","***","***","***","***"
"2015100000","2015","40348","Fukuoka-ken Hisayama-machi","","2","138","2","41","596","1","20","233","0","0","***","***","***","***","***"
"2015100000","2015","40349","Fukuoka-ken Kasuya-machi","","4","503","4","163","3187","2","79","1307","1","825","***","***","***","***","***"
"2015100000","2015","40381","Fukuoka-ken Ashiya-machi","","2","251","3","57","796","1","32","446","0","0","***","***","***","***","***"
"2015100000","2015","40382","Fukuoka-ken Mizumaki-machi","","3","314","5","91","1297","2","49","652","0","0","***","***","***","***","***"
"2015100000","2015","40383","Fukuoka-ken Okagaki-machi","","3","725","5","108","1879","2","57","941","0","0","***","***","***","***","***"
"2015100000","2015","40384","Fukuoka-ken Onga-cho","","1","212","3","62","999","2","41","442","1","428","***","***","***","***","***"
"2015100000","2015","40401","Fukuoka-ken Kotake-machi","","0","0","3","42","307","1","19","166","0","0","***","***","***","***","***"
"2015100000","2015","40402","Fukuoka-ken Kurate-machi","","1","160","6","82","748","1","31","430","1","71","***","***","***","***","***"
"2015100000","2015","40421","Fukuoka-ken Keisen-machi","","1","81","2","45","646","1","31","333","1","568","***","***","***","***","***"
"2015100000","2015","40447","Fukuoka-ken Chikuzen-machi","","4","369","4","98","1583","2","58","863","0","0","***","***","***","***","***"
"2015100000","2015","40448","Fukuoka-ken Toho-mura","","0","0","1","15","95","1","12","50","0","0","***","***","***","***","***"
"2015100000","2015","40503","Fukuoka-ken Tachiarai-machi","","0","0","4","68","837","1","30","415","0","0","***","***","***","***","***"
"2015100000","2015","40522","Fukuoka-ken Oki-machi","","1","160","3","57","905","1","28","412","0","0","***","***","***","***","***"
"2015100000","2015","40544","Fukuoka-ken Hirokawa-machi","","1","265","3","64","1139","1","35","520","0","0","***","***","***","***","***"
"2015100000","2015","40601","Fukuoka-ken Kawara-machi","","1","17","4","56","497","2","35","255","1","629","***","***","***","***","***"
"2015100000","2015","40602","Fukuoka-ken Soeda-machi","","1","43","5","62","449","1","26","239","0","0","***","***","***","***","***"
"2015100000","2015","40604","Fukuoka-ken Itoda-machi","","0","0","1","30","466","1","21","213","0","0","***","***","***","***","***"
"2015100000","2015","40605","Fukuoka-ken Kawasaki-machi","","1","53","4","78","882","3","52","480","0","0","***","***","***","***","***"
"2015100000","2015","40608","Fukuoka-ken Oto-machi","","0","0","2","27","281","1","19","134","0","0","***","***","***","***","***"
"2015100000","2015","40609","Fukuoka-ken Aka-mura","","0","0","2","18","183","1","15","73","0","0","***","***","***","***","***"
"2015100000","2015","40610","Fukuoka-ken Fukuchi-machi","","1","127","5","104","1352","3","69","675","0","0","***","***","***","***","***"
"2015100000","2015","40621","Fukuoka-ken Kanda-machi","","4","656","6","141","2045","2","63","938","1","473","***","***","***","***","***"
"2015100000","2015","40625","Fukuoka-ken Miyako-machi","","1","35","11","125","968","5","81","872","1","532","***","***","***","***","***"
"2015100000","2015","40642","Fukuoka-ken Yoshitomi-machi","","1","2","1","23","368","1","28","381","0","0","***","***","***","***","***"
"2015100000","2015","40646","Fukuoka-ken Koge-machi","","0","0","4","52","403","1","24","248","0","0","***","***","***","***","***"
"2015100000","2015","40647","Fukuoka-ken Chikujo-machi","","1","53","8","107","934","2","38","446","1","438","***","***","***","***","***"
"2015100000","2015","41201","Saga-ken Saga-shi","","30","2395","36","836","12963","24","626","7659","13","9907","***","***","***","***","***"
"2015100000","2015","41202","Saga-ken Karatsu-shi","","4","297","36","554","7180","21","405","4194","7","3472","***","***","***","***","***"
"2015100000","2015","41203","Saga-ken Tosu-shi","","7","1073","8","275","4932","5","173","2435","3","2061","***","***","***","***","***"
"2015100000","2015","41204","Saga-ken Taku-shi","","0","0","3","73","968","3","66","537","1","472","***","***","***","***","***"
"2015100000","2015","41205","Saga-ken Imari-shi","","3","187","16","259","3182","8","156","1642","4","1825","***","***","***","***","***"
"2015100000","2015","41206","Saga-ken Takeo-shi","","6","252","14","215","2826","6","139","1688","1","833","***","***","***","***","***"
"2015100000","2015","41207","Saga-ken Kashima-shi","","1","39","9","130","1645","2","74","972","2","925","***","***","***","***","***"
"2015100000","2015","41208","Saga-ken Ogi-shi","","3","259","8","183","2696","4","113","1354","2","1183","***","***","***","***","***"
"2015100000","2015","41209","Saga-ken Ureshino-shi","","3","178","9","126","1381","4","77","760","2","711","***","***","***","***","***"
"2015100000","2015","41210","Saga-ken Kanzaki-shi","","1","0","7","132","1840","3","74","878","2","918","***","***","***","***","***"
"2015100000","2015","41327","Saga-ken Yoshinogari-cho","","2","173","2","60","1049","2","41","463","0","0","***","***","***","***","***"
"2015100000","2015","41341","Saga-ken Kiyama-cho","","2","226","2","55","879","2","47","599","1","250","***","***","***","***","***"
"2015100000","2015","41345","Saga-ken Kamimine-cho","","1","149","1","32","600","1","23","296","0","0","***","***","***","***","***"
"2015100000","2015","41346","Saga-ken Miyaki-cho","","5","208","4","82","1222","3","61","678","1","592","***","***","***","***","***"
"2015100000","2015","41387","Saga-ken Genkai-cho","","0","0","1","30","348","1","21","179","1","277","***","***","***","***","***"
"2015100000","2015","41401","Saga-ken Arita-cho","","0","0","4","84","1127","2","52","577","1","664","***","***","***","***","***"
"2015100000","2015","41423","Saga-ken Omachi-cho","","1","14","1","26","311","1","19","174","1","348","***","***","***","***","***"
"2015100000","2015","41424","Saga-ken Kohoku-machi","","1","112","1","38","556","1","21","235","0","0","***","***","***","***","***"
"2015100000","2015","41425","Saga-ken Shiroishi-cho","","0","0","8","121","1260","3","61","659","2","830","***","***","***","***","***"
"2015100000","2015","41441","Saga-ken Tara-cho","","0","0","2","38","462","2","32","276","1","202","***","***","***","***","***"
"2015100000","2015","42201","Nagasaki-ken Nagasaki-shi","","41","3448","78","1422","21241","51","914","11470","20","12479","***","***","***","***","***"
"2015100000","2015","42202","Nagasaki-ken Sasebo-shi","","34","3166","49","882","13746","29","559","7154","14","7332","***","***","***","***","***"
"2015100000","2015","42203","Nagasaki-ken Shimabara-shi","","4","225","10","169","2340","5","104","1288","5","2101","***","***","***","***","***"
"2015100000","2015","42204","Nagasaki-ken Isahaya-shi","","11","1222","28","486","7796","17","336","4297","8","6422","***","***","***","***","***"
"2015100000","2015","42205","Nagasaki-ken Omura-shi","","8","799","15","364","6141","6","218","3062","4","3316","***","***","***","***","***"
"2015100000","2015","42207","Nagasaki-ken Hirado-shi","","3","82","17","191","1523","9","122","869","3","883","***","***","***","***","***"
"2015100000","2015","42208","Nagasaki-ken Matsuura-shi","","0","0","10","125","1218","7","95","688","1","290","***","***","***","***","***"
"2015100000","2015","42209","Nagasaki-ken Tsushima-shi","","3","169","21","219","1694","13","169","912","3","649","***","***","***","***","***"
"2015100000","2015","42210","Nagasaki-ken Iki-shi","","9","309","18","198","1576","4","77","840","2","761","***","***","***","***","***"
"2015100000","2015","42211","Nagasaki-ken Goto-shi","","4","187","19","193","1746","12","145","929","4","968","***","***","***","***","***"
"2015100000","2015","42212","Nagasaki-ken Saikai-shi","","4","108","15","150","1301","6","75","736","3","565","***","***","***","***","***"
"2015100000","2015","42213","Nagasaki-ken Unzen-shi","","0","0","20","229","2269","7","112","1238","2","514","***","***","***","***","***"
"2015100000","2015","42214","Nagasaki-ken Minamishimabara-shi","","3","85","23","234","2273","8","127","1338","2","515","***","***","***","***","***"
"2015100000","2015","42307","Nagasaki-ken Nagayo-cho","","2","399","5","138","2476","3","84","1277","1","832","***","***","***","***","***"
"2015100000","2015","42308","Nagasaki-ken Togitsu-cho","","3","300","4","102","1836","3","93","1443","1","647","***","***","***","***","***"
"2015100000","2015","42321","Nagasaki-ken Higashisonogi-cho","","0","0","4","41","381","2","33","233","0","0","***","***","***","***","***"
"2015100000","2015","42322","Nagasaki-ken Kawatana-cho","","0","0","3","54","850","1","27","389","1","477","***","***","***","***","***"
"2015100000","2015","42323","Nagasaki-ken Hasami-cho","","2","211","3","56","821","1","28","425","1","441","***","***","***","***","***"
"2015100000","2015","42383","Nagasaki-ken Ojika-cho","","0","0","3","16","83","2","14","58","1","43","***","***","***","***","***"
"2015100000","2015","42391","Nagasaki-ken Saza-cho","","1","57","2","46","864","1","29","404","1","556","***","***","***","***","***"
"2015100000","2015","42411","Nagasaki-ken Shinkamigoto-cho","","3","91","11","114","907","6","81","579","2","539","***","***","***","***","***"
"2015100000","2015","43100","Kumamoto-ken Kumamoto-shi","","42","6655","96","2411","41458","53","1471","22229","27","26825","***","***","***","***","***"
"2015100000","2015","43101","Kumamoto-ken Kumamoto-shi Chuuou-ku","","17","2326","20","530","9186","19","475","7599","18","17654","***","***","***","***","***"
"2015100000","2015","43102","Kumamoto-ken Kumamoto-shi Higashi-ku","","4","1197","18","623","11693","10","361","5676","4","4308","***","***","***","***","***"
"2015100000","2015","43103","Kumamoto-ken Kumamoto-shi Nishi-ku","","6","598","17","283","4377","7","141","1734","3","2902","***","***","***","***","***"
"2015100000","2015","43104","Kumamoto-ken Kumamoto-shi Minami-ku","","8","1216","21","484","7999","8","250","3777","1","879","***","***","***","***","***"
"2015100000","2015","43105","Kumamoto-ken Kumamoto-shi Kita-ku","","7","1318","20","491","8203","9","244","3443","1","1082","***","***","***","***","***"
