"Title :","System of Social and Demographic Statistics of Japan"
"Open date :","Jun.22, 2020"

"***","Not surveyed or aggregated"
"-","Not available"
"X","Figures kept undisclosed"

"","","","","","B1102","B1103","B1104","B1105","B1106","B1107"
"YEAR Code","YEAR","AREA Code","AREA","/ITEMS","B1102_Total land area (Incl. the northern territories and Takeshima)[ha]","B1103_Inhabitable area[ha]","B1104_Main lakes and marshes area[ha]","B1105_Woodland area[ha]","B1106_Forest area[ha]","B1107_Area of grass fields other than forest[ha]"
"2014100000","2014","20429","Nagano-ken Otaki-mura","","31082","3525","0","27566","27415","151"
"2014100000","2014","20430","Nagano-ken Okuwa-mura","","23447","3222","0","20329","20260","69"
"2014100000","2014","20432","Nagano-ken Kiso-machi","","47603","5752","0","41872","41814","58"
"2014100000","2014","20446","Nagano-ken Omi-mura","","3438","1082","0","2428","2407","21"
"2014100000","2014","20448","Nagano-ken Ikusaka-mura","","3905","930","0","3166","3166","0"
"2014100000","2014","20450","Nagano-ken Yamagata-mura","","2498","1215","0","1286","1286","0"
"2014100000","2014","20451","Nagano-ken Asahi-mura","","7062","927","0","6136","6125","11"
"2014100000","2014","20452","Nagano-ken Chikuhoku-mura","","9947","1580","0","8405","8362","43"
"2014100000","2014","20481","Nagano-ken Ikeda-machi","","4016","1856","0","2278","2278","0"
"2014100000","2014","20482","Nagano-ken Matsukawa-mura","","4707","2132","0","2647","2647","0"
"2014100000","2014","20485","Nagano-ken Hakuba-mura","","18936","5698","0","13259","13200","59"
"2014100000","2014","20486","Nagano-ken Otari-mura","","26791","3739","0","23079","22618","461"
"2014100000","2014","20521","Nagano-ken Sakaki-machi","","5364","1782","0","3701","3701","0"
"2014100000","2014","20541","Nagano-ken Obuse-machi","","1912","1655","0","261","261","0"
"2014100000","2014","20543","Nagano-ken Takayama-mura","","9856","1375","0","8550","8306","244"
"2014100000","2014","20561","Nagano-ken Yamanouchi-machi","","26590","2766","0","23594","22818","776"
"2014100000","2014","20562","Nagano-ken Kijimadaira-mura","","9932","1649","0","8221","8025","196"
"2014100000","2014","20563","Nagano-ken Nozawaonsen-mura","","5796","1042","0","4894","4692","202"
"2014100000","2014","20583","Nagano-ken Shinano-machi","","14930","3667","445","10813","10719","94"
"2014100000","2014","20588","Nagano-ken Ogawa-mura","","5811","1674","0","4669","4627","42"
"2014100000","2014","20590","Nagano-ken Iizuna-machi","","7500","3428","0","4079","4079","0"
"2014100000","2014","20602","Nagano-ken Sakae-mura","","27166","3481","0","23894","23735","159"
"2014100000","2014","21201","Gifu-ken Gifu-shi","","20360","14384","0","6064","6064","0"
"2014100000","2014","21202","Gifu-ken Ogaki-shi","","20657","9784","0","10876","10876","0"
"2014100000","2014","21203","Gifu-ken Takayama-shi","","217761","26801","0","190549","189603","946"
"2014100000","2014","21204","Gifu-ken Tajimi-shi","","9125","4657","0","4449","4449","0"
"2014100000","2014","21205","Gifu-ken Seki-shi","","47233","8914","0","38235","38235","0"
"2014100000","2014","21206","Gifu-ken Nakatsugawa-shi","","67645","14771","0","53024","52731","293"
"2014100000","2014","21207","Gifu-ken Mino-shi","","11701","2474","0","9234","9234","0"
"2014100000","2014","21208","Gifu-ken Mizunami-shi","","17486","5243","0","12243","12229","14"
"2014100000","2014","21209","Gifu-ken Hashima-shi","","5366","5366","0","0","0","0"
"2014100000","2014","21210","Gifu-ken Ena-shi","","50424","11540","0","38959","38663","296"
"2014100000","2014","21211","Gifu-ken Minokamo-shi","","7481","4501","0","2958","2958","0"
"2014100000","2014","21212","Gifu-ken Toki-shi","","11602","3887","0","7910","7899","11"
"2014100000","2014","21213","Gifu-ken Kakamigahara-shi","","8781","6953","0","1828","1828","0"
"2014100000","2014","21214","Gifu-ken Kani-shi","","8757","5233","0","3375","3375","0"
"2014100000","2014","21215","Gifu-ken Yamagata-shi","","22198","3576","0","18644","18644","0"
"2014100000","2014","21216","Gifu-ken Mizuho-shi","","2819","2819","0","0","0","0"
"2014100000","2014","21217","Gifu-ken Hida-shi","","79253","6025","0","72885","72688","197"
"2014100000","2014","21218","Gifu-ken Motosu-shi","","37465","5553","0","31946","31946","0"
"2014100000","2014","21219","Gifu-ken Gujo-shi","","103075","10647","0","92456","92456","0"
"2014100000","2014","21220","Gifu-ken Gero-shi","","85121","8684","0","76528","76480","48"
"2014100000","2014","21221","Gifu-ken Kaizu-shi","","11203","8171","0","3031","3031","0"
"2014100000","2014","21302","Gifu-ken Ginan-cho","","791","791","0","0","0","0"
"2014100000","2014","21303","Gifu-ken Kasamatsu-cho","","1030","1030","0","0","0","0"
"2014100000","2014","21341","Gifu-ken Yoro-cho","","7229","5401","0","1829","1829","0"
"2014100000","2014","21361","Gifu-ken Tarui-cho","","5709","2414","0","3291","3291","0"
"2014100000","2014","21362","Gifu-ken Sekigahara-cho","","4928","1124","0","3804","3804","0"
"2014100000","2014","21381","Gifu-ken Godo-cho","","1878","1878","0","0","0","0"
"2014100000","2014","21382","Gifu-ken Wanouchi-cho","","2233","2233","0","0","0","0"
"2014100000","2014","21383","Gifu-ken Anpachi-cho","","1816","1816","0","0","0","0"
"2014100000","2014","21401","Gifu-ken Ibigawa-cho","","80344","7228","0","73059","73059","0"
"2014100000","2014","21403","Gifu-ken Ono-cho","","3420","2871","0","551","551","0"
"2014100000","2014","21404","Gifu-ken Ikeda-cho","","3880","2317","0","1562","1562","0"
"2014100000","2014","21421","Gifu-ken Kitagata-cho","","518","518","0","0","0","0"
"2014100000","2014","21501","Gifu-ken Sakahogi-cho","","1287","820","0","465","465","0"
"2014100000","2014","21502","Gifu-ken Tomika-cho","","1682","1028","0","654","654","0"
"2014100000","2014","21503","Gifu-ken Kawabe-cho","","4116","1223","0","2859","2859","0"
"2014100000","2014","21504","Gifu-ken Hichiso-cho","","9047","908","0","8139","8138","1"
"2014100000","2014","21505","Gifu-ken Yaotsu-cho","","12879","2572","0","10291","10291","0"
"2014100000","2014","21506","Gifu-ken Shirakawa-cho","","23790","2766","0","20992","20992","0"
"2014100000","2014","21507","Gifu-ken Higashishirakawa-mura","","8709","876","0","7826","7826","0"
"2014100000","2014","21521","Gifu-ken Mitake-cho","","5669","2305","0","3378","3378","0"
"2014100000","2014","21604","Gifu-ken Shirakawa-mura","","35664","7939","0","27122","26824","298"
"2014100000","2014","22100","Shizuoka-ken Shizuoka-shi","","141190","34135","0","108788","108778","10"
"2014100000","2014","22101","Shizuoka-ken Shizuoka-shi Aoi-ku","","107376","14537","0","94603","94595","8"
"2014100000","2014","22102","Shizuoka-ken Shizuoka-shi Suruga-ku","","7305","5451","0","1858","1858","0"
"2014100000","2014","22103","Shizuoka-ken Shizuoka-shi Shimizu-ku","","26509","14147","0","12327","12325","2"
"2014100000","2014","22130","Shizuoka-ken Hamamatsu-shi","","155806","48620","5332","101739","101526","213"
"2014100000","2014","22131","Shizuoka-ken Hamamatsu-shi Naka-ku","","4434","4274","0","145","145","0"
"2014100000","2014","22132","Shizuoka-ken Hamamatsu-shi Higashi-ku","","4629","4595","0","20","20","0"
"2014100000","2014","22133","Shizuoka-ken Hamamatsu-shi Nishi-ku","","11471","7649","2994","843","843","0"
"2014100000","2014","22134","Shizuoka-ken Hamamatsu-shi Minami-ku","","4684","4493","0","190","190","0"
"2014100000","2014","22135","Shizuoka-ken Hamamatsu-shi Kita-ku","","29554","13253","2338","13904","13767","137"
"2014100000","2014","22136","Shizuoka-ken Hamamatsu-shi Hamakita-ku","","6650","5312","0","1297","1261","36"
"2014100000","2014","22137","Shizuoka-ken Hamamatsu-shi Tenryu-ku","","94384","9044","0","85340","85300","40"
"2014100000","2014","22203","Shizuoka-ken Numazu-shi","","18696","9239","0","9363","9362","1"
"2014100000","2014","22205","Shizuoka-ken Atami-shi","","6178","2293","0","3825","3760","65"
"2014100000","2014","22206","Shizuoka-ken Mishima-shi","","6202","3824","0","2378","2345","33"
"2014100000","2014","22207","Shizuoka-ken Fujinomiya-shi","","38908","14057","0","24766","24711","55"
"2014100000","2014","22208","Shizuoka-ken Ito-shi","","12410","5501","0","6891","6891","0"
"2014100000","2014","22209","Shizuoka-ken Shimada-shi","","31570","10617","0","20818","20700","118"
"2014100000","2014","22210","Shizuoka-ken Fuji-shi","","24495","12383","0","11945","11945","0"
"2014100000","2014","22211","Shizuoka-ken Iwata-shi","","16345","13643","0","2712","2651","61"
"2014100000","2014","22212","Shizuoka-ken Yaizu-shi","","7031","6643","0","387","387","0"
"2014100000","2014","22213","Shizuoka-ken Kakegawa-shi","","26569","15215","0","11277","11277","0"
"2014100000","2014","22214","Shizuoka-ken Fujieda-shi","","19406","10149","0","9257","9257","0"
"2014100000","2014","22215","Shizuoka-ken Gotemba-shi","","19490","8453","0","11019","7934","3085"
"2014100000","2014","22216","Shizuoka-ken Fukuroi-shi","","10833","8603","0","2230","2230","0"
"2014100000","2014","22219","Shizuoka-ken Shimoda-shi","","10471","2562","0","7908","7908","0"
"2014100000","2014","22220","Shizuoka-ken Susono-shi","","13812","4361","0","9392","8458","934"
"2014100000","2014","22221","Shizuoka-ken Kosai-shi","","8656","4945","1809","1893","1877","16"
"2014100000","2014","22222","Shizuoka-ken Izu-shi","","36397","6431","0","29551","29455","96"
"2014100000","2014","22223","Shizuoka-ken Omaezaki-shi","","6556","4913","0","1639","1639","0"
"2014100000","2014","22224","Shizuoka-ken Kikugawa-shi","","9419","7190","0","2229","2203","26"
"2014100000","2014","22225","Shizuoka-ken Izunokuni-shi","","9462","4247","0","5203","5201","2"
"2014100000","2014","22226","Shizuoka-ken Makinohara-shi","","11169","7870","0","3275","3275","0"
"2014100000","2014","22301","Shizuoka-ken Higashiizu-cho","","7786","2037","0","5742","5742","0"
"2014100000","2014","22302","Shizuoka-ken Kawazu-cho","","10074","1722","0","8172","8169","3"
"2014100000","2014","22304","Shizuoka-ken Minamiizu-cho","","11049","2514","0","8535","8535","0"
"2014100000","2014","22305","Shizuoka-ken Matsuzaki-cho","","8521","1286","0","7140","7140","0"
"2014100000","2014","22306","Shizuoka-ken Nishiizu-cho","","10554","1265","0","9296","9274","22"
"2014100000","2014","22325","Shizuoka-ken Kannami-cho","","6516","2925","0","3586","3586","0"
"2014100000","2014","22341","Shizuoka-ken Shimizu-cho","","881","792","0","89","89","0"
"2014100000","2014","22342","Shizuoka-ken Nagaizumi-cho","","2663","1588","0","1054","1054","0"
"2014100000","2014","22344","Shizuoka-ken Oyama-cho","","13602","4436","0","9065","9065","0"
"2014100000","2014","22424","Shizuoka-ken Yoshida-cho","","2073","2043","0","31","31","0"
"2014100000","2014","22429","Shizuoka-ken Kawanehon-cho","","49688","4796","0","44946","44944","2"
"2014100000","2014","22461","Shizuoka-ken Mori-machi","","13391","3874","0","9512","9512","0"
"2014100000","2014","23100","Aichi-ken Nagoya-shi","","32644","31504","0","1020","1020","0"
"2014100000","2014","23101","Aichi-ken Nagoya-shi Chikusa-ku","","1818","1669","0","96","96","0"
"2014100000","2014","23102","Aichi-ken Nagoya-shi Higashi-ku","","771","771","0","0","0","0"
"2014100000","2014","23103","Aichi-ken Nagoya-shi Kita-ku","","1753","1753","0","0","0","0"
"2014100000","2014","23104","Aichi-ken Nagoya-shi Nishi-ku","","1793","1793","0","0","0","0"
"2014100000","2014","23105","Aichi-ken Nagoya-shi Nakamura-ku","","1630","1630","0","0","0","0"
"2014100000","2014","23106","Aichi-ken Nagoya-shi Naka-ku","","938","938","0","0","0","0"
"2014100000","2014","23107","Aichi-ken Nagoya-shi Showa-ku","","1094","1075","0","15","15","0"
"2014100000","2014","23108","Aichi-ken Nagoya-shi Mizuho-ku","","1122","1114","0","4","4","0"
"2014100000","2014","23109","Aichi-ken Nagoya-shi Atsuta-ku","","820","820","0","0","0","0"
"2014100000","2014","23110","Aichi-ken Nagoya-shi Nakagawa-ku","","3202","3202","0","0","0","0"
"2014100000","2014","23111","Aichi-ken Nagoya-shi Minato-ku","","4563","4563","0","0","0","0"
"2014100000","2014","23112","Aichi-ken Nagoya-shi Minami-ku","","1846","1846","0","0","0","0"
"2014100000","2014","23113","Aichi-ken Nagoya-shi Moriyama-ku","","3401","2994","0","395","395","0"
"2014100000","2014","23114","Aichi-ken Nagoya-shi Midori-ku","","3791","3598","0","180","180","0"
"2014100000","2014","23115","Aichi-ken Nagoya-shi Meito-ku","","1945","1786","0","142","142","0"
"2014100000","2014","23116","Aichi-ken Nagoya-shi Tempaku-ku","","2158","1953","0","188","188","0"
"2014100000","2014","23201","Aichi-ken Toyohashi-shi","","26186","21928","0","4231","4231","0"
"2014100000","2014","23202","Aichi-ken Okazaki-shi","","38720","15443","0","23180","23180","0"
"2014100000","2014","23203","Aichi-ken Ichinomiya-shi","","11382","11382","0","0","0","0"
"2014100000","2014","23204","Aichi-ken Seto-shi","","11140","4825","0","6257","6257","0"
"2014100000","2014","23205","Aichi-ken Handa-shi","","4742","4606","0","134","134","0"
"2014100000","2014","23206","Aichi-ken Kasugai-shi","","9278","7547","0","1715","1715","0"
"2014100000","2014","23207","Aichi-ken Toyokawa-shi","","16114","10257","0","5861","5861","0"
"2014100000","2014","23208","Aichi-ken Tsushima-shi","","2509","2509","0","0","0","0"
"2014100000","2014","23209","Aichi-ken Hekinan-shi","","3717","3717","0","0","0","0"
"2014100000","2014","23210","Aichi-ken Kariya-shi","","5039","4989","0","50","50","0"
"2014100000","2014","23211","Aichi-ken Toyota-shi","","91832","29276","0","62553","62492","61"
"2014100000","2014","23212","Aichi-ken Anjo-shi","","8605","8605","0","0","0","0"
"2014100000","2014","23213","Aichi-ken Nishio-shi","","16122","13619","0","2492","2492","0"
"2014100000","2014","23214","Aichi-ken Gamagori-shi","","5689","3959","0","1726","1726","0"
"2014100000","2014","23215","Aichi-ken Inuyama-shi","","7490","4109","0","3388","3388","0"
"2014100000","2014","23216","Aichi-ken Tokoname-shi","","5589","5120","0","451","451","0"
"2014100000","2014","23217","Aichi-ken Konan-shi","","3020","3020","0","0","0","0"
"2014100000","2014","23219","Aichi-ken Komaki-shi","","6281","5590","0","678","678","0"
"2014100000","2014","23220","Aichi-ken Inazawa-shi","","7935","7935","0","0","0","0"
"2014100000","2014","23221","Aichi-ken Shinshiro-shi","","49923","8310","0","41558","41558","0"
"2014100000","2014","23222","Aichi-ken Tokai-shi","","4343","4259","0","85","85","0"
"2014100000","2014","23223","Aichi-ken Obu-shi","","3366","3257","0","104","104","0"
"2014100000","2014","23224","Aichi-ken Chita-shi","","4590","4338","0","252","252","0"
"2014100000","2014","23225","Aichi-ken Chiryu-shi","","1631","1631","0","0","0","0"
"2014100000","2014","23226","Aichi-ken Owariasahi-shi","","2103","1805","0","294","294","0"
"2014100000","2014","23227","Aichi-ken Takahama-shi","","1311","1311","0","0","0","0"
"2014100000","2014","23228","Aichi-ken Iwakura-shi","","1047","1047","0","0","0","0"
"2014100000","2014","23229","Aichi-ken Toyoake-shi","","2322","2209","0","109","109","0"
"2014100000","2014","23230","Aichi-ken Nisshin-shi","","3491","2822","0","648","648","0"
"2014100000","2014","23231","Aichi-ken Tahara-shi","","19112","13737","0","5364","5364","0"
"2014100000","2014","23232","Aichi-ken Aisai-shi","","6670","6670","0","0","0","0"
"2014100000","2014","23233","Aichi-ken Kiyosu-shi","","1735","1735","0","0","0","0"
"2014100000","2014","23234","Aichi-ken Kitanagoya-shi","","1837","1837","0","0","0","0"
"2014100000","2014","23235","Aichi-ken Yatomi-shi","","4899","4890","0","9","9","0"
"2014100000","2014","23236","Aichi-ken Miyoshi-shi","","3219","3054","0","163","163","0"
"2014100000","2014","23237","Aichi-ken Ama-shi","","2749","2749","0","0","0","0"
"2014100000","2014","23238","Aichi-ken Nagakute-shi","","2155","1707","0","438","438","0"
"2014100000","2014","23302","Aichi-ken Togo-cho","","1803","1666","0","134","134","0"
"2014100000","2014","23342","Aichi-ken Toyoyama-cho","","618","618","0","0","0","0"
"2014100000","2014","23361","Aichi-ken Oguchi-cho","","1361","1361","0","0","0","0"
"2014100000","2014","23362","Aichi-ken Fuso-cho","","1119","1119","0","0","0","0"
"2014100000","2014","23424","Aichi-ken Oharu-cho","","659","659","0","0","0","0"
"2014100000","2014","23425","Aichi-ken Kanie-cho","","1109","1109","0","0","0","0"
"2014100000","2014","23427","Aichi-ken Tobishima-mura","","2242","2242","0","0","0","0"
"2014100000","2014","23441","Aichi-ken Agui-cho","","2380","2221","0","152","152","0"
"2014100000","2014","23442","Aichi-ken Higashiura-cho","","3114","2950","0","160","160","0"
"2014100000","2014","23445","Aichi-ken Minamichita-cho","","3837","2759","0","1078","1078","0"
"2014100000","2014","23446","Aichi-ken Mihama-cho","","4620","3473","0","1146","1146","0"
"2014100000","2014","23447","Aichi-ken Taketoyo-cho","","2592","2320","0","249","249","0"
"2014100000","2014","23501","Aichi-ken Kota-cho","","5672","3235","0","2425","2425","0"
"2014100000","2014","23561","Aichi-ken Shitara-cho","","27394","2718","0","24662","24623","39"
"2014100000","2014","23562","Aichi-ken Toei-cho","","12338","1143","0","11196","11196","0"
"2014100000","2014","23563","Aichi-ken Toyone-mura","","15588","1107","0","14509","14480","29"
"2014100000","2014","24201","Mie-ken Tsu-shi","","71111","29593","0","41568","41490","78"
"2014100000","2014","24202","Mie-ken Yokkaichi-shi","","20644","17708","0","2861","2861","0"
"2014100000","2014","24203","Mie-ken Ise-shi","","20835","9845","0","10957","10957","0"
"2014100000","2014","24204","Mie-ken Matsusaka-shi","","62364","19698","0","42652","42652","0"
"2014100000","2014","24205","Mie-ken Kuwana-shi","","13668","10465","0","3110","3109","1"
"2014100000","2014","24207","Mie-ken Suzuka-shi","","19446","15842","0","3584","3566","18"
"2014100000","2014","24208","Mie-ken Nabari-shi","","12977","6102","0","6872","6872","0"
"2014100000","2014","24209","Mie-ken Owase-shi","","19271","1711","0","17557","17554","3"
"2014100000","2014","24210","Mie-ken Kameyama-shi","","19104","6966","0","12052","12052","0"
"2014100000","2014","24211","Mie-ken Toba-shi","","10734","3242","0","7494","7494","0"
"2014100000","2014","24212","Mie-ken Kumano-shi","","37335","4596","0","32776","32735","41"
"2014100000","2014","24214","Mie-ken Inabe-shi","","21983","9160","0","12836","12836","0"
"2014100000","2014","24215","Mie-ken Shima-shi","","17894","7458","0","9110","9110","0"
"2014100000","2014","24216","Mie-ken Iga-shi","","55823","21845","0","34005","33972","33"
"2014100000","2014","24303","Mie-ken Kisosaki-cho","","1574","1574","0","0","0","0"
"2014100000","2014","24324","Mie-ken Toin-cho","","2268","2088","0","177","177","0"
"2014100000","2014","24341","Mie-ken Komono-cho","","10701","5287","0","5371","5351","20"
"2014100000","2014","24343","Mie-ken Asahi-cho","","599","518","0","81","81","0"
"2014100000","2014","24344","Mie-ken Kawagoe-cho","","873","873","0","0","0","0"
"2014100000","2014","24441","Mie-ken Taki-cho","","10306","4387","0","5915","5915","0"
"2014100000","2014","24442","Mie-ken Meiwa-cho","","4104","3736","0","313","304","9"
"2014100000","2014","24443","Mie-ken Odai-cho","","36286","2695","0","33543","33534","9"
"2014100000","2014","24461","Mie-ken Tamaki-cho","","4091","2803","0","1266","1266","0"
"2014100000","2014","24470","Mie-ken Watarai-cho","","13498","2076","0","11411","11411","0"
"2014100000","2014","24471","Mie-ken Taiki-cho","","23332","2170","0","21090","21089","1"
"2014100000","2014","24472","Mie-ken Minamiise-cho","","24189","3603","0","20586","20573","13"
"2014100000","2014","24543","Mie-ken Kihoku-cho","","25653","3079","0","22562","22522","40"
"2014100000","2014","24561","Mie-ken Mihama-cho","","8813","3109","0","5704","5695","9"
"2014100000","2014","24562","Mie-ken Kiho-cho","","7962","1892","0","6070","6068","2"
"2014100000","2014","25201","Shiga-ken Otsu-shi","","46451","12309","8991","25009","25009","0"
"2014100000","2014","25202","Shiga-ken Hikone-shi","","19687","7270","9859","2535","2535","0"
"2014100000","2014","25203","Shiga-ken Nagahama-shi","","68102","16424","14314","37208","37128","80"
"2014100000","2014","25204","Shiga-ken Omihachiman-shi","","17745","7986","7818","1922","1922","0"
"2014100000","2014","25206","Shiga-ken Kusatsu-shi","","6782","4609","1917","216","216","0"
"2014100000","2014","25207","Shiga-ken Moriyama-shi","","5574","4536","1016","22","22","0"
"2014100000","2014","25208","Shiga-ken Ritto-shi","","5269","2974","0","2275","2275","0"
"2014100000","2014","25209","Shiga-ken Koka-shi","","48162","15707","0","32371","32331","40"
"2014100000","2014","25210","Shiga-ken Yasu-shi","","8014","4804","1958","1246","1246","0"
"2014100000","2014","25211","Shiga-ken Konan-shi","","7040","3307","0","3659","3659","0"
"2014100000","2014","25212","Shiga-ken Takashima-shi","","69305","11807","18193","39303","38531","772"
"2014100000","2014","25213","Shiga-ken Higashiomi-shi","","38837","16331","515","21833","21830","3"
"2014100000","2014","25214","Shiga-ken Maibara-shi","","25039","6521","2732","15760","15760","0"
"2014100000","2014","25383","Shiga-ken Hino-cho","","11760","5534","0","6124","6124","0"
"2014100000","2014","25384","Shiga-ken Ryuo-cho","","4455","2862","0","1502","1502","0"
"2014100000","2014","25425","Shiga-ken Aisho-cho","","3797","2859","0","938","938","0"
"2014100000","2014","25441","Shiga-ken Toyosato-cho","","780","780","0","0","0","0"
"2014100000","2014","25442","Shiga-ken Kora-cho","","1363","1188","0","175","175","0"
"2014100000","2014","25443","Shiga-ken Taga-cho","","13577","1960","0","11601","11601","0"
"2014100000","2014","26100","Kyoto-fu Kyoto-shi","","82783","21813","0","61021","61021","0"
"2014100000","2014","26101","Kyoto-fu Kyoto-shi Kita-ku","","9488","1602","0","7885","7885","0"
"2014100000","2014","26102","Kyoto-fu Kyoto-shi Kamigyo-ku","","703","703","0","0","0","0"
"2014100000","2014","26103","Kyoto-fu Kyoto-shi Sakyo-ku","","24677","3155","0","21526","21526","0"
"2014100000","2014","26104","Kyoto-fu Kyoto-shi Nakagyo-ku","","741","741","0","0","0","0"
"2014100000","2014","26105","Kyoto-fu Kyoto-shi Higashiyama-ku","","748","590","0","158","158","0"
"2014100000","2014","26106","Kyoto-fu Kyoto-shi Shimogyo-ku","","678","678","0","0","0","0"
"2014100000","2014","26107","Kyoto-fu Kyoto-shi Minami-ku","","1581","1581","0","0","0","0"
"2014100000","2014","26108","Kyoto-fu Kyoto-shi Ukyo-ku","","29207","3829","0","25377","25377","0"
"2014100000","2014","26109","Kyoto-fu Kyoto-shi Fushimi-ku","","6166","4712","0","1458","1458","0"
"2014100000","2014","26110","Kyoto-fu Kyoto-shi Yamashina-ku","","2870","1540","0","1364","1364","0"
"2014100000","2014","26111","Kyoto-fu Kyoto-shi Nishikyo-ku","","5924","2682","0","3253","3253","0"
"2014100000","2014","26201","Kyoto-fu Fukuchiyama-shi","","55254","13425","0","41805","41761","44"
"2014100000","2014","26202","Kyoto-fu Maizuru-shi","","34210","7253","0","26957","26951","6"
"2014100000","2014","26203","Kyoto-fu Ayabe-shi","","34710","8095","0","26615","26611","4"
"2014100000","2014","26204","Kyoto-fu Uji-shi","","6754","3377","0","3365","3365","0"
"2014100000","2014","26205","Kyoto-fu Miyazu-shi","","17273","3484","353","13519","13506","13"
"2014100000","2014","26206","Kyoto-fu Kameoka-shi","","22480","7178","0","15302","15302","0"
"2014100000","2014","26207","Kyoto-fu Joyo-shi","","3271","2253","0","1018","943","75"
"2014100000","2014","26208","Kyoto-fu Muko-shi","","772","690","0","92","92","0"
"2014100000","2014","26209","Kyoto-fu Nagaokakyo-shi","","1917","1125","0","792","792","0"
"2014100000","2014","26210","Kyoto-fu Yawata-shi","","2435","2270","0","165","165","0"
"2014100000","2014","26211","Kyoto-fu Kyotanabe-shi","","4292","2973","0","1310","1280","30"
"2014100000","2014","26212","Kyoto-fu Kyotango-shi","","50146","12156","718","37212","37196","16"
"2014100000","2014","26213","Kyoto-fu Nantan-shi","","61640","7815","0","54201","54201","0"
"2014100000","2014","26214","Kyoto-fu Kizugawa-shi","","8513","5037","0","3273","3270","3"
"2014100000","2014","26303","Kyoto-fu Oyamazaki-cho","","597","409","0","188","188","0"
"2014100000","2014","26322","Kyoto-fu Kumiyama-cho","","1386","1363","0","23","14","9"
"2014100000","2014","26343","Kyoto-fu Ide-cho","","1804","708","0","1115","1115","0"
"2014100000","2014","26344","Kyoto-fu Ujitawara-cho","","5816","1410","0","4378","4378","0"
"2014100000","2014","26364","Kyoto-fu Kasagi-cho","","2352","471","0","1881","1881","0"
"2014100000","2014","26365","Kyoto-fu Wazuka-cho","","6493","1698","0","4793","4793","0"
"2014100000","2014","26366","Kyoto-fu Seika-cho","","2568","1956","0","649","584","65"
"2014100000","2014","26367","Kyoto-fu Minamiyamashiro-mura","","6411","1791","0","4611","4611","0"
"2014100000","2014","26407","Kyoto-fu Kyotamba-cho","","30309","5225","0","25084","25084","0"
"2014100000","2014","26463","Kyoto-fu Ine-cho","","6195","1105","0","5115","5106","9"
"2014100000","2014","26465","Kyoto-fu Yosano-cho","","10838","2556","126","8156","8140","16"
"2014100000","2014","27100","Osaka-fu Osaka-shi","","22521","22521","0","0","0","0"
"2014100000","2014","27102","Osaka-fu Osaka-shi Miyakojima-ku","","608","608","0","0","0","0"
"2014100000","2014","27103","Osaka-fu Osaka-shi Fukushima-ku","","467","467","0","0","0","0"
"2014100000","2014","27104","Osaka-fu Osaka-shi Konohana-ku","","1925","1925","0","0","0","0"
"2014100000","2014","27106","Osaka-fu Osaka-shi Nishi-ku","","521","521","0","0","0","0"
"2014100000","2014","27107","Osaka-fu Osaka-shi Minato-ku","","786","786","0","0","0","0"
"2014100000","2014","27108","Osaka-fu Osaka-shi Taisho-ku","","943","943","0","0","0","0"
"2014100000","2014","27109","Osaka-fu Osaka-shi Tennoji-ku","","484","484","0","0","0","0"
"2014100000","2014","27111","Osaka-fu Osaka-shi Naniwa-ku","","439","439","0","0","0","0"
"2014100000","2014","27113","Osaka-fu Osaka-shi Nishiyodogawa-ku","","1422","1422","0","0","0","0"
"2014100000","2014","27114","Osaka-fu Osaka-shi Higashiyodogawa-ku","","1327","1327","0","0","0","0"
"2014100000","2014","27115","Osaka-fu Osaka-shi Higashinari-ku","","454","454","0","0","0","0"
"2014100000","2014","27116","Osaka-fu Osaka-shi Ikuno-ku","","837","837","0","0","0","0"
"2014100000","2014","27117","Osaka-fu Osaka-shi Asahi-ku","","632","632","0","0","0","0"
"2014100000","2014","27118","Osaka-fu Osaka-shi Joto-ku","","838","838","0","0","0","0"
"2014100000","2014","27119","Osaka-fu Osaka-shi Abeno-ku","","598","598","0","0","0","0"
"2014100000","2014","27120","Osaka-fu Osaka-shi Sumiyoshi-ku","","940","940","0","0","0","0"
"2014100000","2014","27121","Osaka-fu Osaka-shi Higashisumiyoshi-ku","","975","975","0","0","0","0"
"2014100000","2014","27122","Osaka-fu Osaka-shi Nishinari-ku","","737","737","0","0","0","0"
"2014100000","2014","27123","Osaka-fu Osaka-shi Yodogawa-ku","","1264","1264","0","0","0","0"
"2014100000","2014","27124","Osaka-fu Osaka-shi Tsurumi-ku","","817","817","0","0","0","0"
"2014100000","2014","27125","Osaka-fu Osaka-shi Suminoe-ku","","2061","2061","0","0","0","0"
"2014100000","2014","27126","Osaka-fu Osaka-shi Hirano-ku","","1528","1528","0","0","0","0"
"2014100000","2014","27127","Osaka-fu Osaka-shi Kita-ku","","1034","1034","0","0","0","0"
"2014100000","2014","27128","Osaka-fu Osaka-shi Chuo-ku","","887","887","0","0","0","0"
"2014100000","2014","27140","Osaka-fu Sakai-shi","","14981","14575","0","402","402","0"
"2014100000","2014","27141","Osaka-fu Sakai-shi Sakai-ku","","2365","2365","0","0","0","0"
"2014100000","2014","27142","Osaka-fu Sakai-shi Naka-ku","","1788","1788","0","0","0","0"
"2014100000","2014","27143","Osaka-fu Sakai-shi Higashi-ku","","1049","1049","0","0","0","0"
"2014100000","2014","27144","Osaka-fu Sakai-shi Nishi-ku","","2861","2861","0","0","0","0"
